CPT,ASA,ASA_COUNT,ASA_FREQ
58578,00840,2,1.0
58579,00952,2,1.0
58600,00851,36,1.0
58605,00851,301,1.0
58615,00851,6,1.0
58660,00840,77,1.0
58661,00840,1329,1.0
58662,00840,492,1.0
58670,00851,446,1.0
58671,00851,281,1.0
58672,00840,1,1.0
58673,00840,1,1.0
58674,00840,0,0.0
58674,00860,0,0.0
58679,00840,1,1.0
58700,00840,9,1.0
58720,00840,53,1.0
58740,00840,1,1.0
58750,00840,0,0.0
58752,00840,0,0.0
58760,00840,0,0.0
58770,00840,0,0.0
58800,00840,0,0.0
58805,00840,0,0.0
58820,00840,0,0.0
58822,00840,1,1.0
58825,00840,0,0.0
58900,00840,0,0.0
58920,00840,0,0.0
58925,00840,20,1.0
58940,00840,16,1.0
58943,00846,1,1.0
58950,00840,0,0.0
58951,00846,3,1.0
58952,00846,5,1.0
58953,00846,5,1.0
58954,00846,2,1.0
58956,00846,4,1.0
58957,00790,2,1.0
58957,00840,0,0.0
58957,00846,0,0.0
58958,00846,0,0.0
58960,00790,0,0.0
58970,00840,1,1.0
58970,00940,0,0.0
58974,00940,0,0.0
58976,00840,0,0.0
58999,00840,3,0.75
58999,00940,1,0.25
59070,00840,9,1.0
59072,00840,0,0.0
59074,00840,0,0.0
59076,00840,0,0.0
59100,00840,0,0.0
59120,00840,62,1.0
59121,00840,3,1.0
59130,00840,0,0.0
59135,00840,0,0.0
59136,00840,1,1.0
59140,00940,0,0.0
59150,00840,39,1.0
59151,00840,180,1.0
59160,00940,218,1.0
59300,00940,19,1.0
59320,00948,104,1.0
59325,00840,0,0.0
59350,00840,0,0.0
59400,01967,8,0.6666666666666666
59400,01960,2,0.1666666666666667
59400,01999,2,0.1666666666666667
59409,01967,3245,0.989329268292683
59409,01960,35,0.01067073170731707
59410,01960,0,0.0
59410,01967,0,0.0
59412,01958,11,1.0
59414,00940,14,1.0
59510,01961,0,0.0
59510,01967+01968,0,0.0
59514,01961,1637,0.9692125518058022
59514,01968,52,0.03078744819419775
59514,01967+01968,0,0.0
59515,01961,0,0.0
59515,01967+01968,0,0.0
59525,01963,3,0.6
59525,01962,2,0.4
59525,+01969,0,0.0
59610,01960,0,0.0
59610,01967,0,0.0
59612,01960,0,0.0
59612,01967,0,0.0
59614,01960,0,0.0
59614,01967,0,0.0
59618,01961,0,0.0
59618,01967+01968,0,0.0
59620,01961,2,1.0
59620,01967+01968,0,0.0
59622,01961,0,0.0
59622,01967+01968,0,0.0
59812,01965,416,1.0
59820,01965,724,1.0
59821,01965,35,1.0
59830,01965,0,0.0
59840,01966,12,1.0
59841,01966,36,1.0
59850,01966,0,0.0
59851,01966,0,0.0
59852,01966,0,0.0
59855,01966,0,0.0
59856,01966,0,0.0
59857,01966,0,0.0
59870,00940,17,1.0
59871,00940,12,1.0
59899,00940,1,1.0
59999,01968,340,1.0
60000,00300,0,0.0
60100,00322,4,1.0
60200,00320,3,1.0
60210,00320,29,1.0
60212,00320,0,0.0
60220,00320,169,1.0
60225,00320,1,1.0
60240,00320,199,1.0
60252,00320,58,1.0
60254,00320,3,1.0
60260,00320,21,1.0
60270,00540,1,1.0
60270,00541,0,0.0
60271,00320,10,1.0
60280,00320,21,1.0
60281,00320,1,1.0
60300,00322,1,1.0
6030F,,177,1.0
60500,00320,233,1.0
60502,00320,4,1.0
60505,00540,1,1.0
60505,00541,0,0.0
60520,00320,2,1.0
60521,00541,3,0.6
60521,00540,2,0.4
60522,00541,2,1.0
60522,00540,0,0.0
60522,00560,0,0.0
60540,00866,1,1.0
60545,00866,0,0.0
60600,00320,3,1.0
60605,00350,0,0.0
60650,00866,13,1.0
60650,00860,0,0.0
60699,00320,2,1.0
61000,00212,0,0.0
61001,00212,0,0.0
61020,00212,0,0.0
61026,00212,0,0.0
61050,00212,0,0.0
61055,00212,0,0.0
61070,00212,1,1.0
61105,00214,0,0.0
61107,00214,8,1.0
61108,00214,1,1.0
61120,00214,0,0.0
61140,00214,10,1.0
61150,00214,5,1.0
61151,00214,0,0.0
61154,00214,18,1.0
61156,00214,1,1.0
61210,00214,12,1.0
61215,00300,3,1.0
61250,00214,0,0.0
61253,00214,0,0.0
61304,00210,4,1.0
61305,00210,0,0.0
61305,00218,0,0.0
61312,00211,70,1.0
61313,00211,13,1.0
61314,00211,3,1.0
61314,00218,0,0.0
61315,00211,5,1.0
61315,00218,0,0.0
61320,00210,3,1.0
61321,00210,0,0.0
61321,00218,0,0.0
61322,00210,4,1.0
61323,00210,0,0.0
61330,00210,0,0.0
61333,00210,0,0.0
61340,00210,0,0.0
61343,00210,18,1.0
61343,00218,0,0.0
61345,00210,0,0.0
61345,00218,0,0.0
61450,00210,1,1.0
61458,00210,12,1.0
61458,00218,0,0.0
61460,00210,0,0.0
61460,00218,0,0.0
61500,00210,7,1.0
61500,00218,0,0.0
61501,00210,0,0.0
61501,00218,0,0.0
61510,00210,92,1.0
61512,00210,30,1.0
61514,00210,1,1.0
61516,00210,2,1.0
61518,00210,22,1.0
61518,00218,0,0.0
61519,00210,3,1.0
61519,00218,0,0.0
61520,00210,5,1.0
61520,00218,0,0.0
61521,00210,0,0.0
61521,00218,0,0.0
61522,00210,0,0.0
61522,00218,0,0.0
61524,00210,1,1.0
61524,00218,0,0.0
61526,00210,7,1.0
61530,00210,0,0.0
61530,00218,0,0.0
61531,00214,0,0.0
61533,00210,0,0.0
61534,00210,0,0.0
61535,00210,0,0.0
61536,00210,0,0.0
61537,00210,0,0.0
61538,00210,0,0.0
61539,00210,0,0.0
61540,00210,1,1.0
61541,00210,0,0.0
61543,00210,0,0.0
61544,00210,0,0.0
61545,00210,0,0.0
61546,00210,0,0.0
61548,00210,6,1.0
61550,00210,5,1.0
61552,00210,1,1.0
61556,00210,2,1.0
61557,00210,2,1.0
61558,00210,0,0.0
61559,00210,3,1.0
61563,00210,0,0.0
61564,00210,0,0.0
61566,00210,0,0.0
61567,00210,0,0.0
61570,00210,0,0.0
61571,00210,1,1.0
61575,00210,0,0.0
61576,00210,0,0.0
61580,00210,0,0.0
61581,00210,0,0.0
61582,00210,0,0.0
61583,00210,0,0.0
61584,00210,1,1.0
61585,00210,0,0.0
61586,00210,0,0.0
61590,00210,1,1.0
61591,00210,12,1.0
61592,00210,0,0.0
61595,00210,5,1.0
61596,00210,0,0.0
61597,00210,0,0.0
61597,00216,0,0.0
61598,00210,0,0.0
61598,00216,0,0.0
61600,00210,0,0.0
61600,00216,0,0.0
61601,00210,0,0.0
61601,00216,0,0.0
61605,00210,1,1.0
61605,00216,0,0.0
61606,00210,0,0.0
61606,00216,0,0.0
61607,00210,0,0.0
61607,00216,0,0.0
61608,00210,0,0.0
61608,00216,0,0.0
61613,00216,0,0.0
61615,00210,0,0.0
61615,00216,0,0.0
61615,00218,0,0.0
61616,00210,1,1.0
61616,00216,0,0.0
61616,00218,0,0.0
61618,00210,0,0.0
61618,00218,0,0.0
61619,00210,0,0.0
61619,00218,0,0.0
61623,01924,0,0.0
61623,01926,0,0.0
61624,01926,111,0.9327731092436975
61624,01924,8,0.06722689075630252
61626,01924,3,1.0
61626,01925,0,0.0
61626,01930,0,0.0
61630,01926,0,0.0
61635,01926,5,1.0
61640,01926,1,1.0
61645,01926,11,1.0
61650,01926,0,0.0
61680,00216,3,1.0
61682,00216,0,0.0
61684,00216,0,0.0
61686,00216,1,1.0
61690,00216,5,1.0
61692,00216,0,0.0
61697,00216,3,1.0
61698,00216,2,1.0
61700,00216,9,1.0
61702,00216,0,0.0
61703,00216,0,0.0
61705,00216,0,0.0
61708,00216,0,0.0
61710,00216,0,0.0
61711,00216,7,1.0
61720,00210,0,0.0
61735,00210,0,0.0
61736,00210,0,0.0
61736,00218,0,0.0
61737,00210,0,0.0
61737,00218,0,0.0
61750,00210,42,1.0
61751,00210,26,1.0
61760,00210,0,0.0
61770,00210,0,0.0
61790,00222,0,0.0
61791,00222,0,0.0
61796,01922,0,0.0
61798,01922,0,0.0
61850,00214,0,0.0
61860,00210,0,0.0
61863,00210,8,1.0
61867,00210,20,1.0
61880,00210,2,1.0
61885,00400,40,0.851063829787234
61885,00300,7,0.148936170212766
61886,00400,24,0.5454545454545454
61886,00300,20,0.4545454545454545
61888,00400,3,1.0
62000,00215,1,1.0
62005,00215,0,0.0
62010,00210,0,0.0
62100,00210,2,1.0
62115,00210,0,0.0
62117,00210,0,0.0
62120,00210,1,1.0
62121,00210,3,1.0
62140,00215,12,1.0
62141,00215,3,1.0
62142,00215,5,1.0
62143,00215,3,1.0
62145,00210,1,1.0
62146,00215,2,1.0
62147,00215,0,0.0
62161,00210,3,1.0
62162,00210,0,0.0
62164,00210,1,1.0
62165,00210,24,1.0
62180,00220,0,0.0
62190,00220,0,0.0
62192,00220,1,1.0
62194,00220,0,0.0
62200,00220,1,1.0
62201,00220,4,1.0
62220,00220,3,1.0
62223,00220,62,1.0
62225,00220,5,1.0
62230,00220,18,0.5806451612903226
62230,00800,7,0.2258064516129032
62230,00300,4,0.1290322580645161
62230,00700,2,0.06451612903225806
62230,00520,0,0.0
62256,00220,6,1.0
62258,00220,13,1.0
62263,01936,0,0.0
62263,01939,0,0.0
62263,01940,0,0.0
62264,01936,0,0.0
62264,01939,0,0.0
62264,01940,0,0.0
62267,01935,1,1.0
62267,01937,0,0.0
62267,01938,0,0.0
62268,01935,0,0.0
62268,01937,0,0.0
62268,01938,0,0.0
62269,01935,0,0.0
62269,01937,0,0.0
62269,01938,0,0.0
62270,,79,0.9080459770114943
62270,00635,8,0.09195402298850575
62272,,2,0.5
62272,00635,2,0.5
62273,,194,1.0
62280,00300,0,0.0
62280,01936,0,0.0
62280,01941,0,0.0
62280,01942,0,0.0
62280,01991,0,0.0
62280,01992,0,0.0
62281,00300,0,0.0
62281,01936,0,0.0
62281,01941,0,0.0
62281,01991,0,0.0
62281,01992,0,0.0
62282,00300,0,0.0
62282,01936,0,0.0
62282,01942,0,0.0
62282,01991,0,0.0
62282,01992,0,0.0
62287,01936,0,0.0
62287,01942,0,0.0
62290,01935,0,0.0
62290,01938,0,0.0
62291,01935,0,0.0
62291,01937,0,0.0
62292,01936,4,1.0
62292,01940,0,0.0
62294,01924,0,0.0
62320,,2,1.0
62321,,119,0.967479674796748
62321,01991,4,0.03252032520325204
62322,,349,1.0
62323,,582,0.9588138385502472
62323,01991,19,0.03130148270181219
62323,01992,6,0.009884678747940691
62324,,253,1.0
62326,,51,1.0
62327,,1,1.0
62328,00635,0,0.0
62329,00635,0,0.0
62350,01936,41,0.9534883720930233
62350,,2,0.04651162790697674
62350,01937,0,0.0
62350,01938,0,0.0
62351,00620,2,1.0
62351,00630,0,0.0
62355,00300,3,0.75
62355,,1,0.25
62360,00300,4,1.0
62361,00300,2,1.0
62362,00400,44,0.6470588235294118
62362,00300,22,0.3235294117647059
62362,,2,0.02941176470588235
62365,00300,12,0.8571428571428571
62365,,2,0.1428571428571428
62368,,1,1.0
62370,,1,1.0
62380,00630,0,0.0
63001,00600,5,1.0
63001,00604,0,0.0
63001,00670,0,0.0
63003,00620,2,0.5
63003,00670,2,0.5
63005,00630,81,0.7105263157894737
63005,00670,33,0.2894736842105263
63011,00630,0,0.0
63011,00670,0,0.0
63012,00630,0,0.0
63012,00670,0,0.0
63015,00670,3,1.0
63016,00670,1,1.0
63017,00670,22,1.0
63020,00600,13,0.65
63020,00670,5,0.25
63020,00604,2,0.1
63030,00630,972,0.8991674375578168
63030,00670,109,0.1008325624421832
63035,00670,0,0.0
63040,00600,0,0.0
63040,00604,0,0.0
63040,00670,0,0.0
63042,00630,106,0.8907563025210085
63042,00670,13,0.1092436974789916
63043,00670,1,1.0
63044,00670,0,0.0
63045,00600,36,0.5373134328358209
63045,00670,28,0.417910447761194
63045,00604,3,0.04477611940298507
63046,00620,12,0.5714285714285714
63046,00670,9,0.4285714285714285
63047,00630,476,0.5522041763341067
63047,00670,386,0.4477958236658933
63048,00670,0,0.0
63050,00670,10,1.0
63051,00670,9,1.0
63052,00670,0,0.0
63053,00670,0,0.0
63055,00620,1,1.0
63055,00670,0,0.0
63056,00630,35,0.9210526315789473
63056,00670,3,0.07894736842105263
63057,00670,0,0.0
63064,00620,0,0.0
63064,00670,0,0.0
63066,00670,0,0.0
63075,00600,1,1.0
63075,00670,0,0.0
63076,00670,0,0.0
63077,00625,0,0.0
63077,00626,0,0.0
63081,00670,3,0.75
63081,00600,1,0.25
63082,00670,0,0.0
63085,00625,1,0.5
63085,00626,1,0.5
63087,00670,1,1.0
63087,00625,0,0.0
63087,00626,0,0.0
63088,00670,0,0.0
63090,00630,1,1.0
63090,00620,0,0.0
63090,00670,0,0.0
63091,00670,0,0.0
63101,00620,0,0.0
63101,00670,0,0.0
63102,00630,0,0.0
63102,00670,0,0.0
63103,00670,0,0.0
63170,00620,1,1.0
63170,00600,0,0.0
63170,00604,0,0.0
63170,00630,0,0.0
63170,00670,0,0.0
63172,00630,2,0.6666666666666666
63172,00600,1,0.3333333333333333
63172,00620,0,0.0
63173,00600,0,0.0
63173,00620,0,0.0
63173,00630,0,0.0
63185,00600,0,0.0
63185,00604,0,0.0
63185,00620,0,0.0
63185,00630,0,0.0
63185,00670,0,0.0
63190,00670,0,0.0
63191,00600,0,0.0
63191,00604,0,0.0
63194,00600,0,0.0
63194,00604,0,0.0
63195,00620,0,0.0
63196,00600,0,0.0
63196,00604,0,0.0
63197,00620,0,0.0
63198,00600,0,0.0
63198,00604,0,0.0
63199,00620,0,0.0
63200,00630,5,1.0
63200,00670,0,0.0
63250,00670,0,0.0
63251,00670,1,1.0
63251,00626,0,0.0
63252,00626,0,0.0
63252,00670,0,0.0
63265,00670,2,0.6666666666666666
63265,00600,1,0.3333333333333333
63265,00604,0,0.0
63266,00670,7,0.6363636363636364
63266,00620,4,0.3636363636363636
63267,00630,83,0.8924731182795699
63267,00670,10,0.1075268817204301
63268,00630,0,0.0
63270,00600,1,0.5
63270,00670,1,0.5
63270,00604,0,0.0
63271,00620,2,0.6666666666666666
63271,00670,1,0.3333333333333333
63272,00630,5,0.8333333333333334
63272,00670,1,0.1666666666666667
63273,00630,0,0.0
63275,00670,1,1.0
63275,00600,0,0.0
63275,00604,0,0.0
63276,00670,3,0.6
63276,00620,2,0.4
63277,00630,2,0.6666666666666666
63277,00670,1,0.3333333333333333
63278,00630,0,0.0
63280,00600,2,0.6666666666666666
63280,00670,1,0.3333333333333333
63280,00604,0,0.0
63281,00620,4,0.5714285714285714
63281,00670,3,0.4285714285714285
63282,00630,3,0.75
63282,00670,1,0.25
63283,00630,1,1.0
63285,00600,2,1.0
63285,00604,0,0.0
63285,00670,0,0.0
63286,00670,1,1.0
63286,00620,0,0.0
63287,00620,0,0.0
63287,00630,0,0.0
63287,00670,0,0.0
63290,00600,0,0.0
63290,00604,0,0.0
63290,00620,0,0.0
63290,00630,0,0.0
63290,00670,0,0.0
63300,00600,0,0.0
63300,00670,0,0.0
63301,00625,0,0.0
63301,00626,0,0.0
63302,00625,0,0.0
63302,00626,0,0.0
63303,00630,0,0.0
63303,00670,0,0.0
63304,00600,0,0.0
63304,00670,0,0.0
63305,00625,0,0.0
63305,00626,0,0.0
63306,00625,0,0.0
63306,00626,0,0.0
63307,00630,0,0.0
63307,00670,0,0.0
63308,00670,0,0.0
63600,00300,0,0.0
63600,01939,0,0.0
63600,01940,0,0.0
63600,01992,0,0.0
63610,00300,0,0.0
63610,01941,0,0.0
63610,01942,0,0.0
63610,01992,0,0.0
63620,01922,0,0.0
63650,01936,139,0.9328859060402684
63650,,10,0.06711409395973154
63650,01941,0,0.0
63650,01942,0,0.0
63655,00620,71,0.797752808988764
63655,00630,15,0.1685393258426966
63655,00600,3,0.03370786516853932
63661,01936,36,0.972972972972973
63661,,1,0.02702702702702703
63661,00300,0,0.0
63661,01941,0,0.0
63661,01942,0,0.0
63662,00620,14,0.5
63662,00630,12,0.4285714285714285
63662,00600,2,0.07142857142857142
63663,01936,26,1.0
63663,00300,0,0.0
63663,01941,0,0.0
63663,01942,0,0.0
63664,00630,3,0.6
63664,00620,2,0.4
63664,00600,0,0.0
63685,00300,78,0.896551724137931
63685,,5,0.05747126436781609
63685,00400,4,0.04597701149425287
63688,00300,42,0.9130434782608695
63688,,2,0.04347826086956522
63688,00400,2,0.04347826086956522
63700,00630,0,0.0
63702,00630,0,0.0
63704,00630,1,1.0
63706,00630,0,0.0
63707,00630,7,0.6363636363636364
63707,00600,3,0.2727272727272727
63707,00620,1,0.09090909090909091
63709,00630,7,0.7
63709,00600,2,0.2
63709,00620,1,0.1
63710,00600,0,0.0
63710,00620,0,0.0
63710,00630,0,0.0
63740,00630,0,0.0
63741,00630,1,1.0
63744,00630,1,1.0
63746,00630,1,1.0
64405,,8,1.0
64413,,2,1.0
64415,,6016,1.0
64416,,670,1.0
64417,,494,1.0
64420,,11,1.0
64421,,3,1.0
64425,,23,1.0
64430,01992,1,1.0
64445,,1418,1.0
64446,,25,1.0
64447,,7452,1.0
64448,,448,1.0
64449,,4,1.0
64450,,3535,1.0
64451,,4,1.0
64461,,182,1.0
64462,,14,1.0
64463,,6,1.0
64479,,1,1.0
64483,,24,0.96
64483,01992,1,0.04
64484,,5,1.0
64486,,123,1.0
64487,,7,1.0
64488,,1928,1.0
64489,,57,1.0
64493,,2,1.0
64505,,1,1.0
64517,01992,4,0.6666666666666666
64517,01991,2,0.3333333333333333
64530,01991,0,0.0
64530,01992,0,0.0
64553,00300,0,0.0
64555,00300,0,0.0
64555,00400,0,0.0
64561,00300,85,1.0
64568,00300,56,1.0
64569,00300,5,1.0
64570,00300,1,1.0
64575,00300,1,1.0
64575,01250,0,0.0
64575,01320,0,0.0
64575,01470,0,0.0
64575,01610,0,0.0
64575,01710,0,0.0
64575,01810,0,0.0
64580,01250,0,0.0
64580,01320,0,0.0
64580,01470,0,0.0
64580,01610,0,0.0
64580,01710,0,0.0
64580,01810,0,0.0
64581,00630,97,1.0
64582,00300,0,0.0
64583,00300,0,0.0
64584,00300,0,0.0
64585,00300,31,1.0
64585,00400,0,0.0
64585,01250,0,0.0
64585,01320,0,0.0
64585,01470,0,0.0
64585,01610,0,0.0
64585,01710,0,0.0
64585,01810,0,0.0
64590,00300,87,0.71900826446281
64590,00400,34,0.2809917355371901
64595,00300,35,0.9722222222222222
64595,00400,1,0.02777777777777778
64600,01991,0,0.0
64605,01991,0,0.0
64610,01991,3,1.0
64611,00100,4,1.0
64612,01991,0,0.0
64620,01992,0,0.0
64624,01991,5,1.0
64625,01992,9,1.0
64628,01940,0,0.0
64630,01991,0,0.0
64632,01470,0,0.0
64633,01936,1,1.0
64633,01939,0,0.0
64635,01936,27,1.0
64635,01940,0,0.0
64640,,58,0.90625
64640,01991,6,0.09375
64642,01470,6,0.75
64642,00400,2,0.25
64646,00400,1,1.0
64680,01991,0,0.0
64680,01992,0,0.0
64681,01991,0,0.0
64681,01992,0,0.0
64702,01810,2,1.0
64702,01470,0,0.0
64704,01470,1,1.0
64704,01810,0,0.0
64708,01470,12,0.3870967741935484
64708,01320,11,0.3548387096774194
64708,01810,4,0.1290322580645161
64708,01710,3,0.0967741935483871
64708,01250,1,0.03225806451612903
64708,01610,0,0.0
64712,01250,0,0.0
64713,01610,1,1.0
64714,00630,0,0.0
64716,00300,0,0.0
64718,01710,229,1.0
64719,01810,8,1.0
64721,01810,2451,1.0
64722,01250,2,0.5
64722,01320,2,0.5
64722,01470,0,0.0
64722,01610,0,0.0
64722,01710,0,0.0
64722,01810,0,0.0
64726,01470,1,1.0
64732,00300,0,0.0
64734,00300,0,0.0
64736,00300,0,0.0
64738,00170,0,0.0
64740,00170,0,0.0
64742,00300,0,0.0
64744,00300,3,1.0
64746,00300,0,0.0
64755,00790,0,0.0
64760,00790,0,0.0
64763,01999,0,0.0
64766,00860,0,0.0
64771,00300,0,0.0
64772,00300,5,1.0
64774,00400,1,0.5
64774,00402,1,0.5
64774,00300,0,0.0
64774,00902,0,0.0
64774,00906,0,0.0
64774,00908,0,0.0
64774,01250,0,0.0
64774,01320,0,0.0
64774,01470,0,0.0
64774,01610,0,0.0
64774,01710,0,0.0
64774,01810,0,0.0
64776,01470,0,0.0
64776,01810,0,0.0
64782,01470,9,0.6428571428571429
64782,01810,5,0.3571428571428572
64784,01610,2,0.4
64784,01250,1,0.2
64784,01470,1,0.2
64784,01810,1,0.2
64784,01320,0,0.0
64784,01710,0,0.0
64786,01250,1,1.0
64788,00300,2,0.4
64788,01320,1,0.2
64788,01610,1,0.2
64788,01810,1,0.2
64788,01250,0,0.0
64788,01470,0,0.0
64788,01710,0,0.0
64790,00300,1,1.0
64790,01250,0,0.0
64790,01320,0,0.0
64790,01470,0,0.0
64790,01610,0,0.0
64790,01710,0,0.0
64790,01810,0,0.0
64792,00300,0,0.0
64792,01250,0,0.0
64792,01320,0,0.0
64792,01470,0,0.0
64792,01610,0,0.0
64792,01710,0,0.0
64792,01810,0,0.0
64795,01470,4,1.0
64795,00300,0,0.0
64795,01250,0,0.0
64795,01320,0,0.0
64795,01610,0,0.0
64795,01710,0,0.0
64795,01810,0,0.0
64802,00600,0,0.0
64804,00540,0,0.0
64804,00600,0,0.0
64804,00620,0,0.0
64809,00540,0,0.0
64809,00541,0,0.0
64818,00632,0,0.0
64820,01470,0,0.0
64820,01810,0,0.0
64821,01810,0,0.0
64822,01810,0,0.0
64823,01810,0,0.0
64831,01810,17,1.0
64831,01470,0,0.0
64834,01470,0,0.0
64834,01810,0,0.0
64835,01810,1,1.0
64835,01470,0,0.0
64836,01810,3,1.0
64836,01470,0,0.0
64840,01470,0,0.0
64856,01250,0,0.0
64856,01320,0,0.0
64856,01470,0,0.0
64856,01610,0,0.0
64856,01710,0,0.0
64856,01810,0,0.0
64857,01810,2,1.0
64857,01250,0,0.0
64857,01320,0,0.0
64857,01470,0,0.0
64857,01610,0,0.0
64857,01710,0,0.0
64858,01250,0,0.0
64858,01320,0,0.0
64861,00300,0,0.0
64861,01610,0,0.0
64862,00630,0,0.0
64864,00300,0,0.0
64865,00210,0,0.0
64865,00300,0,0.0
64866,00300,0,0.0
64868,00300,0,0.0
64885,00300,0,0.0
64886,00300,0,0.0
64890,01470,0,0.0
64890,01810,0,0.0
64891,01470,0,0.0
64891,01810,0,0.0
64892,01810,1,1.0
64892,01250,0,0.0
64892,01320,0,0.0
64892,01470,0,0.0
64892,01610,0,0.0
64892,01710,0,0.0
64893,01250,0,0.0
64893,01320,0,0.0
64893,01470,0,0.0
64893,01610,0,0.0
64893,01710,0,0.0
64893,01810,0,0.0
64895,01470,0,0.0
64895,01810,0,0.0
64896,01470,0,0.0
64896,01810,0,0.0
64897,01250,0,0.0
64897,01320,0,0.0
64897,01470,0,0.0
64897,01610,0,0.0
64897,01710,0,0.0
64897,01810,0,0.0
64898,01250,0,0.0
64898,01320,0,0.0
64898,01470,0,0.0
64898,01610,0,0.0
64898,01710,0,0.0
64898,01810,0,0.0
64905,00300,0,0.0
64905,01250,0,0.0
64905,01320,0,0.0
64905,01470,0,0.0
64905,01610,0,0.0
64905,01710,0,0.0
64905,01810,0,0.0
64907,00300,0,0.0
64907,01250,0,0.0
64907,01320,0,0.0
64907,01470,0,0.0
64907,01610,0,0.0
64907,01710,0,0.0
64907,01810,0,0.0
64910,01810,1,1.0
64910,00300,0,0.0
64910,01250,0,0.0
64910,01320,0,0.0
64910,01470,0,0.0
64910,01610,0,0.0
64910,01710,0,0.0
64911,00300,0,0.0
64911,01250,0,0.0
64911,01320,0,0.0
64911,01470,0,0.0
64911,01610,0,0.0
64911,01710,0,0.0
64911,01810,0,0.0
64912,01810,2,1.0
64912,00300,0,0.0
64912,00940,0,0.0
64912,01250,0,0.0
64912,01320,0,0.0
64912,01470,0,0.0
64912,01610,0,0.0
64912,01710,0,0.0
64999,,27,0.9310344827586207
64999,00210,2,0.06896551724137931
65091,00140,2,1.0
65093,00140,4,1.0
65101,00140,1,1.0
65103,00140,0,0.0
65105,00140,4,1.0
65110,00140,0,0.0
65112,00190,0,0.0
65114,00140,0,0.0
65125,00140,0,0.0
65130,00140,0,0.0
65135,00140,0,0.0
65140,00140,0,0.0
65150,00140,1,1.0
65155,00140,0,0.0
65175,00140,0,0.0
65205,00140,0,0.0
65210,00140,0,0.0
65220,00140,3,1.0
65222,00140,1,1.0
65235,00140,3,1.0
65260,00140,0,0.0
65265,00140,1,1.0
65270,00140,0,0.0
65272,00140,0,0.0
65273,00140,0,0.0
65275,00140,4,1.0
65280,00140,4,1.0
65285,00140,6,1.0
65286,00140,0,0.0
65290,00140,0,0.0
65400,00140,71,1.0
65410,00140,0,0.0
65420,00140,6,1.0
65426,00140,58,1.0
65430,00140,0,0.0
65435,00140,0,0.0
65436,00140,4,1.0
65450,00140,0,0.0
65600,00140,0,0.0
65710,00144,0,0.0
65730,00144,20,1.0
65750,00144,3,1.0
65755,00144,11,1.0
65756,00144,110,1.0
65760,00140,0,0.0
65765,00144,0,0.0
65767,00144,0,0.0
65770,00144,0,0.0
65771,00140,0,0.0
65772,00140,0,0.0
65775,00140,0,0.0
65779,00144,0,0.0
65780,00144,1,1.0
65781,00144,0,0.0
65782,00144,0,0.0
65785,00140,0,0.0
65800,00140,2,1.0
65810,00140,1,1.0
65815,00140,0,0.0
65820,00140,46,1.0
65850,00140,1,1.0
65855,00140,0,0.0
65860,00140,0,0.0
65865,00140,5,1.0
65870,00140,0,0.0
65875,00140,5,1.0
65880,00140,0,0.0
65900,00140,0,0.0
65920,00140,1,1.0
65930,00140,0,0.0
66020,00140,0,0.0
66030,00140,0,0.0
66130,00140,0,0.0
66150,00140,0,0.0
66155,00140,0,0.0
66160,00140,0,0.0
66170,00140,70,1.0
66172,00140,5,1.0
66174,00140,0,0.0
66175,00140,0,0.0
66179,00140,6,1.0
66180,00140,110,1.0
66183,00140,7,1.0
66184,00140,0,0.0
66185,00140,2,1.0
66225,00140,0,0.0
66250,00140,21,1.0
66500,00140,0,0.0
66505,00140,0,0.0
66600,00147,1,1.0
66605,00147,0,0.0
66625,00147,0,0.0
66630,00147,0,0.0
66635,00147,0,0.0
66680,00140,2,1.0
66682,00140,1,1.0
66700,00140,0,0.0
66710,00140,84,1.0
66711,00140,7,1.0
66720,00140,0,0.0
66740,00140,0,0.0
66761,00147,0,0.0
66762,00147,3,1.0
66770,00140,0,0.0
66820,00142,0,0.0
66821,00142,0,0.0
66825,00142,14,1.0
66830,00142,2,1.0
66840,00142,14,1.0
66850,00142,10,1.0
66852,00142,8,1.0
66920,00142,1,1.0
66930,00142,1,1.0
66940,00142,1,1.0
66982,00142,566,1.0
66983,00142,80,1.0
66984,00142,14567,1.0
66985,00142,10,1.0
66986,00142,22,1.0
66987,00142,0,0.0
66988,00142,1,1.0
66989,00140,0,0.0
66991,00140,0,0.0
67005,00145,28,1.0
67010,00145,1,1.0
67015,00145,3,1.0
67025,00145,0,0.0
67027,00145,0,0.0
67028,00145,13,1.0
67030,00145,0,0.0
67031,00145,0,0.0
67036,00145,161,1.0
67039,00145,94,1.0
67040,00145,51,1.0
67041,00145,238,1.0
67042,00145,256,1.0
67043,00145,21,1.0
67101,00145,1,1.0
67105,00145,8,1.0
67107,00145,55,1.0
67108,00145,380,1.0
67110,00145,1,1.0
67113,00145,226,1.0
67115,00140,0,0.0
67120,00140,13,1.0
67121,00145,27,1.0
67141,00145,0,0.0
67145,00145,1,1.0
67208,00145,2,1.0
67210,00145,1,1.0
67218,00145,0,0.0
67220,00145,1,1.0
67221,00145,0,0.0
67227,00145,0,0.0
67228,00145,1,1.0
67229,00145,3,1.0
67250,00140,1,1.0
67255,00140,2,1.0
67311,00140,167,1.0
67312,00140,30,1.0
67314,00140,11,1.0
67316,00140,1,1.0
67318,00140,5,1.0
67343,00140,0,0.0
67345,00140,0,0.0
